88	0	0	0	0	-nan
89	0	0	0	0	-nan
90	0	0	0	0	-nan
91	0	0	0	0	-nan
92	0	0	0	0	-nan
93	0	0	0	0	-nan
94	0	0	0	0	-nan
95	0	0	0	0	-nan
96	0	0	0	0	-nan
97	0	0	0	0	-nan
98	0	0	0	0	-nan
99	0	0	0	0	-nan
100	0	0	0	0	-nan
101	0	0	0	0	-nan
102	0	0	0	0	-nan
103	0	0	0	0	-nan
104	0	0	0	0	-nan
105	0	0	0	0	-nan
106	0	0	0	0	-nan
107	0	0	0	0	-nan
108	0	0	0	0	-nan
109	0	0	0	0	-nan
110	0	0	0	0	-nan
111	0	0	0	0	-nan
112	0	0	0	0	-nan
113	0	0	0	0	-nan
114	0	0	0	0	-nan
115	0	0	0	0	-nan
116	0	0	0	0	-nan
117	0	0	0	0	-nan
118	0	0	0	0	-nan
119	0	0	0	0	-nan
120	0	0	0	0	-nan
121	0	0	0	0	-nan
122	0	0	0	0	-nan
123	0	0	0	0	-nan
124	0	0	0	0	-nan
125	0	0	0	0	-nan
126	0	0	0.00697674	0	-nan
127	0	0	0	0	-nan
128	0	0	0	0	-nan
129	0	0	0	0	-nan
130	0	0	0.00232558	0	-nan
131	0	0	0	0	-nan
132	0	0	0	0	-nan
133	0	0	0	0	-nan
134	0	0	0.00232558	0	-nan
135	0	0	0.00697674	0	-nan
136	0	0	0.00465116	0	-nan
137	0	0	0.00697674	0	-nan
138	0	0	0.00930233	0	-nan
139	0	0	0.00232558	0	-nan
140	0	0	0	0	-nan
141	0	0	0.00232558	0	-nan
142	0	0	0.00697674	0	-nan
143	0	0	0.00232558	0	-nan
144	0	0	0.00232558	0	-nan
145	0	0	0.00697674	0	-nan
146	0	0	0.0162791	0	-nan
147	0	0	0.0116279	0	-nan
148	0	0	0.0116279	0	-nan
149	0	0	0.0186047	0	-nan
150	0	0	0.0162791	0	-nan
151	0	0	0.00930233	0	-nan
152	0	0	0.0139535	0	-nan
153	0	0	0.00930233	0	-nan
154	0	0	0.0209302	0	-nan
155	0	0	0.00465116	0	-nan
156	0	0	0.0139535	0	-nan
157	0	0	0.00697674	0	-nan
158	0	0	0.0325581	0	-nan
159	0	0	0.0139535	0	-nan
160	0	0	0.027907	0	-nan
161	0	0	0.0139535	0	-nan
162	0	0	0.0232558	0	-nan
163	0	0	0.027907	0	-nan
164	0	0	0.00930233	0	-nan
165	0	0	0.0186047	0	-nan
166	0	0	0.0186047	0	-nan
167	0	0	0.0139535	0	-nan
168	0	0	0.0255814	0.00675676	-nan
169	0	0	0.0162791	0	-nan
170	0	0	0.0186047	0	-nan
171	0	0	0.0255814	0	-nan
172	0	0	0.0139535	0.00675676	-nan
173	0	0	0.027907	0.0135135	-nan
174	0	0	0.00232558	0.0405405	-nan
175	0	0	0.00930233	0.0540541	-nan
176	0	0	0.0116279	0.101351	-nan
177	0	0	0.00465116	0.121622	-nan
178	0	0	0.00232558	0.0945946	-nan
179	0	0	0	0.0337838	-nan
180	0	0	0	0.22973	-nan
181	0	0	0.00232558	0.0810811	-nan
182	0	0	0	0.0472973	-nan
183	0	0	0.00232558	0.0608108	-nan
184	0	0	0.0116279	0.0472973	-nan
185	0	0	0.00930233	0.0135135	-nan
186	0	0	0.0139535	0.0337838	-nan
187	0	0	0.00697674	0.00675676	-nan
188	0	0	0.00697674	0.00675676	-nan
189	0	0	0.00465116	0	-nan
190	0	0	0.0116279	0	-nan
191	0	0	0.0186047	0	-nan
192	0	0	0.0325581	0	-nan
193	0	0	0.0162791	0	-nan
194	0	0	0.0232558	0	-nan
195	0	0	0.0139535	0	-nan
196	0	0	0.00465116	0	-nan
197	0	0	0.00697674	0	-nan
198	0	0	0.0186047	0	-nan
199	0	0	0.0162791	0	-nan
200	0	0	0.0116279	0	-nan
201	0	0	0.0116279	0	-nan
202	0	0	0.0162791	0	-nan
203	0	0	0.00930233	0	-nan
204	0	0	0.00697674	0	-nan
205	0	0	0.00465116	0	-nan
206	0	0	0.00465116	0	-nan
207	0	0	0.00465116	0	-nan
208	0	0	0.0162791	0	-nan
209	0	0	0.0139535	0	-nan
210	0	0	0.00697674	0	-nan
211	0	0	0.00697674	0	-nan
212	0	0	0.00232558	0	-nan
213	0	0	0.0186047	0	-nan
214	0	0	0.00930233	0	-nan
215	0	0	0.00930233	0	-nan
216	0	0	0.00697674	0	-nan
217	0	0	0.00232558	0	-nan
218	0	0	0.00465116	0	-nan
219	0	0	0.00232558	0	-nan
220	0	0	0.00465116	0	-nan
221	0	0	0.00465116	0	-nan
222	0	0	0.00465116	0	-nan
223	0	0	0.00232558	0	-nan
224	0	0	0.00697674	0	-nan
225	0	0	0.00232558	0	-nan
226	0	0	0.00232558	0	-nan
227	0	0	0.00232558	0	-nan
228	0	0	0	0	-nan
229	0	0	0	0	-nan
230	0	0	0	0	-nan
231	0	0	0.00232558	0	-nan
232	0	0	0	0	-nan
233	0	0	0	0	-nan
234	0	0	0	0	-nan
235	0	0	0	0	-nan
236	0	0	0	0	-nan
237	0	0	0	0	-nan
238	0	0	0.00232558	0	-nan
239	0	0	0	0	-nan
240	0	0	0	0	-nan
241	0	0	0	0	-nan
242	0	0	0	0	-nan
243	0	0	0	0	-nan
244	0	0	0	0	-nan
245	0	0	0	0	-nan
246	0	0	0	0	-nan
247	0	0	0	0	-nan
248	0	0	0	0	-nan
249	0	0	0	0	-nan
250	0	0	0	0	-nan
251	0	0	0	0	-nan
252	0	0	0	0	-nan
253	0	0	0	0	-nan
254	0	0	0	0	-nan
255	0	0	0	0	-nan
256	0	0	0	0	-nan
257	0	0	0	0	-nan
258	0	0	0	0	-nan
259	0	0	0	0	-nan
260	0	0	0	0	-nan
261	0	0	0	0	-nan
262	0	0	0	0	-nan
263	0	0	0	0	-nan
264	0	0	0	0	-nan
265	0	0	0	0	-nan
266	0	0	0	0	-nan
267	0	0	0	0	-nan
268	0	0	0	0	-nan
269	0	0	0	0	-nan
270	0	0	0	0	-nan
271	0	0	0	0	-nan
272	0	0	0	0	-nan
273	0	0	0	0	-nan
274	0	0	0	0	-nan
275	0	0	0	0	-nan
276	0	0	0	0	-nan
277	0	0	0	0	-nan
278	0	0	0	0	-nan
279	0	0	0	0	-nan
280	0	0	0	0	-nan
281	0	0	0	0	-nan
282	0	0	0	0	-nan
283	0	0	0	0	-nan
284	0	0	0	0	-nan
285	0	0	0	0	-nan
286	0	0	0	0	-nan
287	0	0	0	0	-nan
288	0	0	0	0	-nan
289	0	0	0	0	-nan
290	0	0	0	0	-nan
291	0	0	0	0	-nan
292	0	0	0	0	-nan
293	0	0	0	0	-nan
294	0	0	0	0	-nan
295	0	0	0	0	-nan
296	0	0	0	0	-nan
297	0	0	0	0	-nan
298	0	0	0	0	-nan
299	0	0	0	0	-nan
300	0	0	0	0	-nan
301	0	0	0	0	-nan
302	0	0	0	0	-nan
303	0	0	0	0	-nan
304	0	0	0	0	-nan
305	0	0	0	0	-nan
306	0	0	0	0	-nan
307	0	0	0	0	-nan
308	0	0	0	0	-nan
309	0	0	0	0	-nan
310	0	0	0	0	-nan
311	0	0	0	0	-nan
312	0	0	0	0	-nan
313	0	0	0	0	-nan
314	0	0	0	0	-nan
315	0	0	0	0	-nan
316	0	0	0	0	-nan
317	0	0	0	0	-nan
318	0	0	0	0	-nan
319	0	0	0	0	-nan
320	0	0	0	0	-nan
321	0	0	0	0	-nan
322	0	0	0	0	-nan
323	0	0	0	0	-nan
324	0	0	0	0	-nan
325	0	0	0	0	-nan
326	0	0	0	0	-nan
327	0	0	0	0	-nan
328	0	0	0	0	-nan
329	0	0	0	0	-nan
330	0	0	0	0	-nan
331	0	0	0	0	-nan
332	0	0	0	0	-nan
333	0	0	0	0	-nan
334	0	0	0	0	-nan
335	0	0	0	0	-nan
336	0	0	0	0	-nan
337	0	0	0	0	-nan
338	0	0	0	0	-nan
339	0	0	0	0	-nan
340	0	0	0	0	-nan
341	0	0	0	0	-nan
342	0	0	0	0	-nan
343	0	0	0	0	-nan
344	0	0	0	0	-nan
345	0	0	0	0	-nan
346	0	0	0	0	-nan
347	0	0	0	0	-nan
348	0	0	0	0	-nan
349	0	0	0	0	-nan
350	0	0	0	0	-nan
351	0	0	0	0	-nan
352	0	0	0	0	-nan
353	0	0	0	0	-nan
354	0	0	0	0	-nan
355	0	0	0	0	-nan
356	0	0	0	0	-nan
357	0	0	0	0	-nan
358	0	0	0	0	-nan
359	0	0	0	0	-nan
360	0	0	0	0	-nan
