0	0.0479335	0.797403	0	0	0
1	0.0901467	0.202597	0	0	0
2	0.0815273	0	0	0	0
3	0.0760549	0	0	0	0
4	0.0664434	0	0	0	0
5	0.06032	0	0	0	0
6	0.0546771	0	0	0	0
7	0.0505379	0	0	0	0
8	0.0447865	0	0	0	0
9	0.0403218	0	0	0	0
10	0.0360742	0	0	0	0
11	0.0317025	0	0	0	0
12	0.0303848	0	0	0	0
13	0.0282764	0	0	0	0
14	0.0239668	0	0	0	0
15	0.0218429	0	0	0	0
16	0.0201067	0	0	0	0
17	0.0185719	0	0	0	0
18	0.0163086	0	0	0	0
19	0.0150064	0	0	0	0
20	0.013053	0	0	0	0
21	0.0126965	0	0	0	0
22	0.0106502	0	0	0	0
23	0.0102781	0	0	0	0
24	0.00905342	0	0	0	0
25	0.0083093	0	0	0	0
26	0.0076427	0	0	0	0
27	0.00705361	0	0	0	0
28	0.00651102	0	0	0	0
29	0.00545686	0	0	0	0
30	0.0051158	0	0	0	0
31	0.00466623	0	0	0	0
32	0.00406164	0	0	0	0
33	0.00409264	0	0	0	0
34	0.00361207	0	0	0	0
35	0.00337953	0	0	0	0
36	0.0025579	0	0	0	0
37	0.00283695	0	0	0	0
38	0.00234087	0	0	0	0
39	0.00224785	0	0	0	0
40	0.00178278	0	0	0	0
41	0.00164326	0	0	0	0
42	0.00162776	0	0	0	0
43	0.00136421	0	0	0	0
44	0.00108517	0	0	0	0
45	0.00102316	0	0	0	0
46	0.000930146	0	0	0	0
47	0.000744117	0	0	0	0
48	0.000790624	0	0	0	0
49	0.000852634	0	0	0	0
50	0.000837131	0	0	0	0
51	0.000759619	0	0	0	0
52	0.000713112	0	0	0	0
53	0.000604595	0	0	0	0
54	0.000558088	0	0	0	0
55	0.000372058	0	0	0	0
56	0.000294546	0	0	0	0
57	0.000279044	0	0	0	0
58	0.000341054	0	0	0	0
59	0.000279044	0	0	0	0
60	0.000217034	0	0	0	0
61	0.000170527	0	0	0	0
62	0.000201532	0	0	0	0
63	0.000139522	0	0	0	0
64	0.000217034	0	0	0	0
65	0.000170527	0	0	0	0
66	0.000186029	0	0	0	0
67	0.000108517	0	0	0	0
68	1.55024e-05	0	0	0	0
69	9.30146e-05	0	0	0	0
70	0.000124019	0	0	0	0
71	3.10049e-05	0	0	0	0
72	4.65073e-05	0	0	0	0
73	7.75122e-05	0	0	0	0
74	6.20097e-05	0	0	0	0
75	6.20097e-05	0	0	0	0
76	4.65073e-05	0	0	0	0
77	4.65073e-05	0	0	0	0
78	3.10049e-05	0	0	0	0
79	7.75122e-05	0	0	0	0
80	6.20097e-05	0	0	0	0
81	3.10049e-05	0	0	0	0
82	4.65073e-05	0	0	0	0
83	1.55024e-05	0	0	0	0
84	1.55024e-05	0	0	0	0
85	1.55024e-05	0	0	0	0
86	3.10049e-05	0	0	0	0
87	1.55024e-05	0	0	0	0
88	0	0	0	0	0
89	3.10049e-05	0	0	0	0
90	0	0	0	0	0
91	1.55024e-05	0	0	0	0
92	0	0	0	0	0
93	1.55024e-05	0	0	0	0
94	0	0	0	0	0
95	0	0	0	0	0
96	3.10049e-05	0	0	0	0
97	1.55024e-05	0	0	0	0
98	0	0	0	0	0
99	0	0	0	0	0
100	1.55024e-05	0	2.54071e-05	0	0
101	0	0	0	0	0
102	0	0	0	0	0
103	1.55024e-05	0	0	0	0
104	0	0	0	0	0
105	0	0	0	0	0
106	0	0	2.54071e-05	0	0
107	0	0	5.08143e-05	0	0
108	0	0	0	0	0
109	0	0	2.54071e-05	0	0
110	0	0	0	0	0
111	0	0	0	0	0
112	0	0	2.54071e-05	0	0
113	0	0	0.000127036	0	0
114	0	0	2.54071e-05	0	0
115	0	0	0.000203257	0	0
116	1.55024e-05	0	0.00017785	0	0
117	0	0	0.000228664	0	0
118	0	0	0.000101629	0	0
119	0	0	0.000381107	0	0
120	0	0	0.000457329	0	0
121	0	0	0.000330293	0	0
122	0	0	0.000558957	0	0
123	0	0	0.000609772	0	0
124	0	0	0.000558957	0	0
125	0	0	0.000762214	0	0
126	0	0	0.000685993	0	0
127	0	0	0.000508143	0	0
128	0	0	0.000965472	0	0
129	0	0	0.0010671	0	0
130	0	0	0.00152443	0	0
131	0	0	0.00200716	0	0
132	0	0	0.00223583	0	0
133	0	0	0.00233746	0	0
134	0	0	0.00251531	0	0
135	0	0	0.00243909	0	0
136	0	0	0.00266775	0	0
137	0	0	0.00370944	0	0
138	0	0	0.00442084	0	0
139	0	0	0.00414137	0	0
140	0	0	0.00531009	0	0
141	0	0	0.00543713	0	0.0111111
142	0	0	0.00523387	0	0
143	0	0	0.00688534	0	0
144	0	0	0.00693615	0	0
145	0	0	0.00767296	0	0
146	0	0	0.00868925	0	0
147	0	0	0.00945146	0	0
148	0	0	0.0100104	0	0
149	0	0	0.0104932	0	0
150	0	0	0.0111791	0	0
151	0	0	0.0123225	0	0
152	0	0	0.012729	0	0
153	0	0	0.0143296	0	0
154	0	0	0.0144059	0	0.0111111
155	0	0	0.0150156	0	0
156	0	0	0.0150664	0	0
157	0	0	0.0162352	0	0.0222222
158	0	0	0.0148124	0	0.0222222
159	0	0	0.0161081	6.64143e-05	0
